"TransactionNo","Date","AccountNo","TransactionType","Amount","SGD_Amount","Currency","index","d_balance"
1147,"9-Jul-2020",5,"Withdraw",-0.00143230047671861,-0.00143230047671861,"SGD",5,1520.70030377594
1148,"9-Jul-2020",5,"Withdraw",-0.0335107817274515,-0.0335107817274515,"SGD",5,1520.66679299421
1149,"9-Jul-2020",5,"Withdraw",-2.83791067341289,-2.83791067341289,"SGD",5,1517.8288823208
1150,"9-Jul-2020",5,"Withdraw",-0.139865338274597,-0.139865338274597,"SGD",5,1517.68901698253
4829,"9-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",5,1925.01640355794
4830,"9-Jul-2020",5,"Spend",-0.22,-0.32,"USD",5,1924.69944783228
1151,"10-Jul-2020",5,"Withdraw",-0.479890901939835,-0.479890901939835,"SGD",6,1517.20912608059
1152,"10-Jul-2020",5,"Withdraw",-0.450722288145162,-0.450722288145162,"SGD",6,1516.75840379244
1153,"10-Jul-2020",5,"Withdraw",-0.00321673230168206,-0.00321673230168206,"SGD",6,1516.75518706014
1154,"10-Jul-2020",5,"Withdraw",-0.0133327972093363,-0.0133327972093363,"SGD",6,1516.74185426293
1155,"10-Jul-2020",5,"Withdraw",-71.3908237416942,-71.3908237416942,"SGD",6,1445.35103052124
1156,"10-Jul-2020",5,"Withdraw",-1.35575047946171,-1.35575047946171,"SGD",6,1443.99528004177
1157,"10-Jul-2020",5,"Withdraw",-37.0464502661064,-37.0464502661064,"SGD",6,1406.94882977567
1158,"10-Jul-2020",5,"Withdraw",-33.3200615347579,-33.3200615347579,"SGD",6,1373.62876824091
1159,"10-Jul-2020",5,"Withdraw",-0.769636952707462,-0.769636952707462,"SGD",6,1372.8591312882
1160,"10-Jul-2020",5,"Withdraw",-0.652518035102954,-0.652518035102954,"SGD",6,1372.2066132531
1161,"10-Jul-2020",5,"Withdraw",-1.27901538428972,-1.27901538428972,"SGD",6,1370.92759786881
1162,"10-Jul-2020",5,"Withdraw",-2.98486830663724,-2.98486830663724,"SGD",6,1367.94272956217
1163,"10-Jul-2020",5,"Withdraw",-0.102054776783056,-0.102054776783056,"SGD",6,1367.84067478539
1164,"10-Jul-2020",5,"Withdraw",-0.298622535857572,-0.298622535857572,"SGD",6,1367.54205224953
1165,"10-Jul-2020",5,"Withdraw",-0.00822128624601185,-0.00822128624601185,"SGD",6,1367.53383096329
1166,"10-Jul-2020",5,"Withdraw",-4.56036974573757,-4.56036974573757,"SGD",6,1362.97346121755
4831,"10-Jul-2020",5,"Spend",-1.17,-0.24,"CNY",6,1924.46294817519
1167,"13-Jul-2020",5,"Withdraw",-0.299764467602291,-0.299764467602291,"SGD",7,1362.67369674995
1168,"13-Jul-2020",5,"Withdraw",-1.28670166218445,-1.28670166218445,"SGD",7,1361.38699508776
1169,"13-Jul-2020",5,"Withdraw",-0.989800260483436,-0.989800260483436,"SGD",7,1360.39719482728
1170,"13-Jul-2020",5,"Withdraw",-0.768363809452921,-0.768363809452921,"SGD",7,1359.62883101783
1171,"13-Jul-2020",5,"Withdraw",-17.6236943725463,-17.6236943725463,"SGD",7,1342.00513664528
1172,"13-Jul-2020",5,"Withdraw",-13.3153969511569,-13.3153969511569,"SGD",7,1328.68973969412
1173,"13-Jul-2020",5,"Withdraw",-0.216057457877519,-0.216057457877519,"SGD",7,1328.47368223624
1174,"13-Jul-2020",5,"Withdraw",-16.1462033314016,-16.1462033314016,"SGD",7,1312.32747890484
1175,"13-Jul-2020",5,"Withdraw",-0.0257669442333809,-0.0257669442333809,"SGD",7,1312.30171196061
1176,"13-Jul-2020",5,"Withdraw",-0.171939259996773,-0.171939259996773,"SGD",7,1312.12977270061
1177,"13-Jul-2020",5,"Withdraw",-380.182669636839,-380.182669636839,"SGD",7,931.947103063774
1178,"13-Jul-2020",5,"Withdraw",-0.0161789900982955,-0.0161789900982955,"SGD",7,931.930924073676
1179,"13-Jul-2020",5,"Withdraw",-1.34945050859765,-1.34945050859765,"SGD",7,930.581473565078
1180,"13-Jul-2020",5,"Withdraw",-0.244754272481073,-0.244754272481073,"SGD",7,930.336719292597
1181,"13-Jul-2020",5,"Withdraw",-471.785771647791,-471.785771647791,"SGD",7,458.550947644806
1182,"13-Jul-2020",5,"Withdraw",-0.448235315147566,-0.448235315147566,"SGD",7,458.102712329658
4832,"13-Jul-2020",5,"Spend",-1.24,-1.76,"USD",7,1922.70193781772
4833,"13-Jul-2020",5,"Spend",-1.58,-2.24,"USD",7,1920.46060396105
1183,"14-Jul-2020",5,"Withdraw",-23.9878180310461,-23.9878180310461,"SGD",8,434.114894298612
1184,"14-Jul-2020",5,"Withdraw",-0.00390635721711846,-0.00390635721711846,"SGD",8,434.110987941395
1185,"14-Jul-2020",5,"Withdraw",-362.470907284994,-362.470907284994,"SGD",8,71.6400806564017
1186,"14-Jul-2020",5,"Withdraw",-10.8524602714388,-10.8524602714388,"SGD",8,60.7876203849628
1187,"14-Jul-2020",5,"Withdraw",-0.6854406690449,-0.6854406690449,"SGD",8,60.1021797159179
1188,"14-Jul-2020",5,"Withdraw",-0.0250228943962859,-0.0250228943962859,"SGD",8,60.0771568215216
1189,"14-Jul-2020",5,"Withdraw",-10.0497892055458,-10.0497892055458,"SGD",8,50.0273676159758
1190,"15-Jul-2020",5,"Withdraw",-0.959490486361384,-0.959490486361384,"SGD",9,49.0678771296145
1191,"15-Jul-2020",5,"Withdraw",-17.1428989081338,-17.1428989081338,"SGD",9,31.9249782214807
1192,"15-Jul-2020",5,"Withdraw",-0.0923480443443729,-0.0923480443443729,"SGD",9,31.8326301771363
1193,"15-Jul-2020",5,"Withdraw",-1.87458487612671,-1.87458487612671,"SGD",9,29.9580453010096
1194,"15-Jul-2020",5,"Withdraw",-0.0630043507884795,-0.0630043507884795,"SGD",9,29.8950409502211
1195,"15-Jul-2020",5,"Withdraw",-0.0771136660096598,-0.0771136660096598,"SGD",9,29.8179272842115
1196,"15-Jul-2020",5,"Withdraw",-1.72680504673727,-1.72680504673727,"SGD",9,28.0911222374742
1197,"15-Jul-2020",5,"Withdraw",-0.00606218356407136,-0.00606218356407136,"SGD",9,28.0850600539101
4834,"15-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",9,1915.75934708265
4835,"15-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",9,1911.05809020425
4836,"15-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",9,1906.35683332585
4837,"15-Jul-2020",5,"Spend",-0.16,-0.23,"USD",9,1906.12895509735
4838,"15-Jul-2020",5,"Spend",-0.27,-0.38,"USD",9,1905.75283483856
4839,"15-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",9,1901.05157796016
1198,"16-Jul-2020",5,"Withdraw",-0.285647317888899,-0.285647317888899,"SGD",10,27.7994127360212
1199,"16-Jul-2020",5,"Withdraw",-1.01394296597203,-1.01394296597203,"SGD",10,26.7854697700492
1200,"16-Jul-2020",5,"Withdraw",-0.0163920593108666,-0.0163920593108666,"SGD",10,26.7690777107383
1201,"16-Jul-2020",5,"Withdraw",-5.06315961345649,-5.06315961345649,"SGD",10,21.7059180972819
1202,"16-Jul-2020",5,"Withdraw",-6.98139509826266,-6.98139509826266,"SGD",10,14.7245229990192
1203,"16-Jul-2020",5,"Withdraw",-0.0407996596702969,-0.0407996596702969,"SGD",10,14.6837233393489
1204,"16-Jul-2020",5,"Withdraw",-8.79017627542639,-8.79017627542639,"SGD",10,5.89354706392251
1205,"16-Jul-2020",5,"Withdraw",-1.5082858799239,-1.5082858799239,"SGD",10,4.38526118399861
1206,"16-Jul-2020",5,"Withdraw",-0.0995086487321486,-0.0995086487321486,"SGD",10,4.28575253526646
1207,"16-Jul-2020",5,"Withdraw",-2.51583762369539,-2.51583762369539,"SGD",10,1.76991491157106
1208,"16-Jul-2020",5,"Withdraw",-0.475005668644819,-0.475005668644819,"SGD",10,1.29490924292624
1209,"16-Jul-2020",5,"Withdraw",-0.0129425328007507,-0.0129425328007507,"SGD",10,1.28196671012549
1210,"16-Jul-2020",5,"Withdraw",-0.0857868447344863,-0.0857868447344863,"SGD",10,1.19617986539101
4840,"16-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",10,1896.35032108176
1211,"17-Jul-2020",5,"Withdraw",-0.025044927282283,-0.025044927282283,"SGD",11,1.17113493810872
1212,"17-Jul-2020",5,"Withdraw",-0.255848447076308,-0.255848447076308,"SGD",11,0.915286491032417
1213,"17-Jul-2020",5,"Withdraw",-0.0486770771708185,-0.0486770771708185,"SGD",11,0.866609413861598
1214,"17-Jul-2020",5,"Withdraw",-0.0259895129016864,-0.0259895129016864,"SGD",11,0.840619900959912
1215,"17-Jul-2020",5,"Withdraw",-0.398302074832985,-0.398302074832985,"SGD",11,0.442317826126927
4841,"17-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",11,1891.64906420336
4842,"17-Jul-2020",5,"Spend",-0.16,-0.22,"USD",11,1891.42477779675
1216,"20-Jul-2020",5,"Withdraw",-0.372348192862865,-0.372348192862865,"SGD",12,0.0699696332640619
1217,"21-Jul-2020",5,"Withdraw",-0.0154376827686439,-0.0154376827686439,"SGD",13,0.054531950495418
1218,"21-Jul-2020",5,"Withdraw",-0.0156615621973712,-0.0156615621973712,"SGD",13,0.0388703882980468
4843,"21-Jul-2020",5,"Spend",0,0,"USD",13,1891.42035938431
1219,"22-Jul-2020",5,"Withdraw",-0.00459436291575458,-0.00459436291575458,"SGD",14,0.0342760253822922
1220,"22-Jul-2020",5,"Withdraw",-0.00381935328511482,-0.00381935328511482,"SGD",14,0.0304566720971774
4844,"22-Jul-2020",5,"Spend",-0.07,-0.01,"CNY",14,1891.40700162125
1221,"23-Jul-2020",5,"Withdraw",-0.0136871575049894,-0.0136871575049894,"SGD",15,0.0167695145921881
1222,"23-Jul-2020",5,"Withdraw",-0.000828904127316388,-0.000828904127316388,"SGD",15,0.0159406104648717
1223,"23-Jul-2020",5,"Withdraw",-0.00362702869370502,-0.00362702869370502,"SGD",15,0.0123135817711666
4845,"23-Jul-2020",5,"Spend",-1.35,-1.91,"USD",15,1889.50028367591
4846,"23-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",15,1884.79902679751
4847,"23-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",15,1880.09776991911
4848,"23-Jul-2020",5,"Spend",-27.96,-5.64,"CNY",15,1874.45610668602
1224,"24-Jul-2020",5,"Withdraw",-0.0104837518649419,-0.0104837518649419,"SGD",16,0.00182982990622476
4849,"24-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",16,1869.75484980762
4850,"24-Jul-2020",5,"Spend",-0.46,-0.09,"CNY",16,1869.66184073622
4851,"24-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",16,1864.96058385782
4852,"24-Jul-2020",5,"Spend",-0.05,-0.01,"CNY",16,1864.95069747774
4853,"24-Jul-2020",5,"Spend",-0.72,-0.15,"CNY",16,1864.80544159473
4854,"27-Jul-2020",5,"Spend",-10.91,-2.19,"CNY",17,1862.61418301236
4855,"28-Jul-2020",5,"Spend",-2.74,-0.55,"CNY",18,1862.06311276401
4856,"28-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",18,1857.36185588561
4857,"29-Jul-2020",5,"Spend",-0.2,-0.04,"CNY",19,1857.32251342149
4858,"29-Jul-2020",5,"Spend",-12.31,-17.31,"USD",19,1840.01474072514
1225,"30-Jul-2020",5,"Withdraw",-0.00123929788239863,-0.00123929788239863,"SGD",20,0.000590532023826133
4859,"30-Jul-2020",5,"Spend",-0.54,-0.76,"USD",20,1839.25421007614
4860,"31-Jul-2020",5,"Spend",-4.7,-4.7,"SGD",21,1834.55295319774
1226,"31-Jul-2020",5,"Interest",0.000000248023450006976,0.000000248023450006976,"SGD",22,0.00059078004727614
1227,"3-Aug-2020",5,"Withdraw",-0.000548411145448663,-0.000548411145448663,"SGD",22,0.0000423689018274764
4861,"3-Aug-2020",5,"Spend",-22.46,-31.52,"USD",22,1803.03646674598
4862,"3-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",22,1798.33520986758
4863,"4-Aug-2020",5,"Spend",-2.74,-3.84,"USD",23,1794.49445073355
4864,"4-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",23,1789.79319385515
4865,"6-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",25,1785.09193697675
4866,"7-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",26,1780.39068009835
4867,"10-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",27,1775.68942321995
4868,"11-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",28,1770.98816634155
4869,"12-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",29,1766.28690946315
4870,"12-Aug-2020",5,"Spend",-0.21,-0.04,"CNY",29,1766.24489312878
4871,"13-Aug-2020",5,"Spend",-0.75,-0.15,"CNY",30,1766.09330913205
4872,"14-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",31,1761.39205225365
4873,"17-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",32,1756.69079537525
4874,"17-Aug-2020",5,"Spend",-1.98,-0.4,"CNY",32,1756.29150688551
4875,"18-Aug-2020",5,"Spend",-0.59,-0.83,"USD",33,1755.46344180505
4876,"18-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",33,1750.76218492665
4877,"19-Aug-2020",5,"Spend",-0.49,-0.68,"USD",34,1750.08500582921
4878,"20-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",35,1745.38374895081
1228,"21-Aug-2020",5,"Deposit",1967.08046272397,1967.08046272397,"SGD",36,1967.08050509287
1229,"21-Aug-2020",5,"Withdraw",-0.0378591422202077,-0.0378591422202077,"SGD",36,1967.04264595065
1230,"21-Aug-2020",5,"Withdraw",-1.22212549341204,-1.22212549341204,"SGD",36,1965.82052045724
1231,"21-Aug-2020",5,"Withdraw",-0.328340023507333,-0.328340023507333,"SGD",36,1965.49218043373
1232,"21-Aug-2020",5,"Withdraw",-2.91565502193319,-2.91565502193319,"SGD",36,1962.5765254118
1233,"21-Aug-2020",5,"Withdraw",-1293.00489298452,-1293.00489298452,"SGD",36,669.571632427276
1234,"21-Aug-2020",5,"Withdraw",-1.14768740185404,-1.14768740185404,"SGD",36,668.423945025422
1235,"21-Aug-2020",5,"Withdraw",-0.13684606492965,-0.13684606492965,"SGD",36,668.287098960493
1236,"21-Aug-2020",5,"Withdraw",-1.51457071024042,-1.51457071024042,"SGD",36,666.772528250252
1237,"21-Aug-2020",5,"Withdraw",-0.01178673323843,-0.01178673323843,"SGD",36,666.760741517014
1238,"21-Aug-2020",5,"Withdraw",-0.00614385989935317,-0.00614385989935317,"SGD",36,666.754597657114
1239,"21-Aug-2020",5,"Withdraw",-0.268543071964169,-0.268543071964169,"SGD",36,666.48605458515
1240,"21-Aug-2020",5,"Withdraw",-0.0869282417655745,-0.0869282417655745,"SGD",36,666.399126343385
1241,"21-Aug-2020",5,"Withdraw",-0.0362481152927387,-0.0362481152927387,"SGD",36,666.362878228092
1242,"21-Aug-2020",5,"Withdraw",-6.02325510648547,-6.02325510648547,"SGD",36,660.339623121606
1243,"21-Aug-2020",5,"Withdraw",-0.901539526821819,-0.901539526821819,"SGD",36,659.438083594785
1244,"21-Aug-2020",5,"Withdraw",-3.74466339306275,-3.74466339306275,"SGD",36,655.693420201722
1245,"21-Aug-2020",5,"Withdraw",-1.60176898367779,-1.60176898367779,"SGD",36,654.091651218044
1246,"21-Aug-2020",5,"Withdraw",-0.02732953074941,-0.02732953074941,"SGD",36,654.064321687295
1247,"21-Aug-2020",5,"Withdraw",-13.5743927958625,-13.5743927958625,"SGD",36,640.489928891432
1248,"24-Aug-2020",5,"Withdraw",-3.01549586218708,-3.01549586218708,"SGD",37,637.474433029245
1249,"24-Aug-2020",5,"Withdraw",-128.681993710374,-128.681993710374,"SGD",37,508.792439318871
1250,"24-Aug-2020",5,"Withdraw",-0.000183717172500961,-0.000183717172500961,"SGD",37,508.792255601699
1251,"24-Aug-2020",5,"Withdraw",-12.7370930576748,-12.7370930576748,"SGD",37,496.055162544024
1252,"24-Aug-2020",5,"Withdraw",-2.67282561288211,-2.67282561288211,"SGD",37,493.382336931142
1253,"24-Aug-2020",5,"Withdraw",-3.16116659673943,-3.16116659673943,"SGD",37,490.221170334403
1254,"24-Aug-2020",5,"Withdraw",-0.608574842882676,-0.608574842882676,"SGD",37,489.61259549152
1255,"24-Aug-2020",5,"Withdraw",-4.89102412087801,-4.89102412087801,"SGD",37,484.721571370642
1256,"24-Aug-2020",5,"Withdraw",-7.30515019534058,-7.30515019534058,"SGD",37,477.416421175301
1257,"24-Aug-2020",5,"Withdraw",-0.0233630393946253,-0.0233630393946253,"SGD",37,477.393058135907
1258,"24-Aug-2020",5,"Withdraw",-8.95556574900102,-8.95556574900102,"SGD",37,468.437492386906
1259,"24-Aug-2020",5,"Withdraw",-0.157008557499167,-0.157008557499167,"SGD",37,468.280483829407
1260,"24-Aug-2020",5,"Withdraw",-0.248893298954736,-0.248893298954736,"SGD",37,468.031590530452
1261,"24-Aug-2020",5,"Withdraw",-0.53048998296823,-0.53048998296823,"SGD",37,467.501100547484
1262,"24-Aug-2020",5,"Withdraw",-8.14433286425918,-8.14433286425918,"SGD",37,459.356767683225
1263,"24-Aug-2020",5,"Withdraw",-2.39355915612056,-2.39355915612056,"SGD",37,456.963208527104
1264,"24-Aug-2020",5,"Withdraw",-0.113251570149684,-0.113251570149684,"SGD",37,456.849956956954
1265,"24-Aug-2020",5,"Withdraw",-0.425017607646778,-0.425017607646778,"SGD",37,456.424939349308
1266,"24-Aug-2020",5,"Withdraw",-1.22860782667971,-1.22860782667971,"SGD",37,455.196331522628
1267,"24-Aug-2020",5,"Withdraw",-3.71328153849817,-3.71328153849817,"SGD",37,451.48304998413
4879,"24-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",37,1740.68249207241
4880,"24-Aug-2020",5,"Spend",-0.96,-1.34,"USD",37,1739.34167112987
1268,"25-Aug-2020",5,"Deposit",1293.93524839543,1293.93524839543,"SGD",38,1745.41829837956
1269,"25-Aug-2020",5,"Withdraw",-0.070044595271677,-0.070044595271677,"SGD",38,1745.34825378429
1270,"25-Aug-2020",5,"Withdraw",-1.19021567179637,-1.19021567179637,"SGD",38,1744.15803811249
1271,"25-Aug-2020",5,"Withdraw",-0.195544629824404,-0.195544629824404,"SGD",38,1743.96249348267
1272,"25-Aug-2020",5,"Withdraw",-0.04645991460006,-0.04645991460006,"SGD",38,1743.91603356807
1273,"25-Aug-2020",5,"Withdraw",-0.303780747465611,-0.303780747465611,"SGD",38,1743.6122528206
1274,"25-Aug-2020",5,"Withdraw",-0.00415185323009629,-0.00415185323009629,"SGD",38,1743.60810096737
1275,"25-Aug-2020",5,"Withdraw",-0.828934080591437,-0.828934080591437,"SGD",38,1742.77916688678
1276,"25-Aug-2020",5,"Withdraw",-3.25198190679486,-3.25198190679486,"SGD",38,1739.52718497998
1277,"25-Aug-2020",5,"Withdraw",-0.0438808669810782,-0.0438808669810782,"SGD",38,1739.483304113
1278,"25-Aug-2020",5,"Withdraw",-2.40321577479742,-2.40321577479742,"SGD",38,1737.08008833821
1279,"25-Aug-2020",5,"Withdraw",-0.342025215574488,-0.342025215574488,"SGD",38,1736.73806312263
1280,"25-Aug-2020",5,"Withdraw",-0.00925979246838766,-0.00925979246838766,"SGD",38,1736.72880333016
1281,"25-Aug-2020",5,"Withdraw",-0.53793023492313,-0.53793023492313,"SGD",38,1736.19087309524
1282,"25-Aug-2020",5,"Withdraw",-22.1812866176681,-22.1812866176681,"SGD",38,1714.00958647757
1283,"25-Aug-2020",5,"Withdraw",-0.454011813209715,-0.454011813209715,"SGD",38,1713.55557466436
4881,"25-Aug-2020",5,"Spend",-15.17,-21.19,"USD",38,1718.15485078763
1284,"26-Aug-2020",5,"Withdraw",-0.133648349879953,-0.133648349879953,"SGD",39,1713.42192631448
1285,"26-Aug-2020",5,"Withdraw",-0.111757327994324,-0.111757327994324,"SGD",39,1713.31016898649
1286,"26-Aug-2020",5,"Withdraw",-23.3651393244657,-23.3651393244657,"SGD",39,1689.94502966202
1287,"26-Aug-2020",5,"Withdraw",-2.57850338111297,-2.57850338111297,"SGD",39,1687.36652628091
1288,"26-Aug-2020",5,"Withdraw",-7.81795533253209,-7.81795533253209,"SGD",39,1679.54857094838
1289,"26-Aug-2020",5,"Withdraw",-2.46901883156059,-2.46901883156059,"SGD",39,1677.07955211682
1290,"26-Aug-2020",5,"Withdraw",-0.00608108948969777,-0.00608108948969777,"SGD",39,1677.07347102733
1291,"26-Aug-2020",5,"Withdraw",-5.76857745030974,-5.76857745030974,"SGD",39,1671.30489357702
1292,"26-Aug-2020",5,"Withdraw",-0.437447031872286,-0.437447031872286,"SGD",39,1670.86744654514
1293,"26-Aug-2020",5,"Withdraw",-69.3148537388567,-69.3148537388567,"SGD",39,1601.55259280629
1294,"26-Aug-2020",5,"Withdraw",-6.6798812590506,-6.6798812590506,"SGD",39,1594.87271154724
1295,"26-Aug-2020",5,"Withdraw",-0.711489475068262,-0.711489475068262,"SGD",39,1594.16122207217
1296,"26-Aug-2020",5,"Withdraw",-0.2731118723118,-0.2731118723118,"SGD",39,1593.88811019986
1297,"26-Aug-2020",5,"Withdraw",-0.00526954105788719,-0.00526954105788719,"SGD",39,1593.8828406588
1298,"26-Aug-2020",5,"Withdraw",-0.717266084973365,-0.717266084973365,"SGD",39,1593.16557457383
1299,"26-Aug-2020",5,"Withdraw",-0.043800382612775,-0.043800382612775,"SGD",39,1593.12177419121
1300,"26-Aug-2020",5,"Withdraw",-0.872985006278916,-0.872985006278916,"SGD",39,1592.24878918493
1301,"26-Aug-2020",5,"Withdraw",-0.804424850742844,-0.804424850742844,"SGD",39,1591.44436433419
4882,"26-Aug-2020",5,"Spend",-12.02,-16.77,"USD",39,1701.3816197392
4883,"26-Aug-2020",5,"Spend",-0.32,-0.06,"CNY",39,1701.31665367324
4884,"26-Aug-2020",5,"Spend",-2.2,-0.45,"CNY",39,1700.87154926238
4885,"26-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",39,1696.17029238398
1302,"27-Aug-2020",5,"Withdraw",-0.592734706801403,-0.592734706801403,"SGD",40,1590.85162962739
1303,"27-Aug-2020",5,"Withdraw",-2.58390230776169,-2.58390230776169,"SGD",40,1588.26772731963
1304,"27-Aug-2020",5,"Withdraw",-0.0149603863661467,-0.0149603863661467,"SGD",40,1588.25276693326
1305,"27-Aug-2020",5,"Withdraw",-3.97612733437582,-3.97612733437582,"SGD",40,1584.27663959889
1306,"27-Aug-2020",5,"Withdraw",-5.96367241673195,-5.96367241673195,"SGD",40,1578.31296718215
1307,"27-Aug-2020",5,"Withdraw",-0.0333270251916031,-0.0333270251916031,"SGD",40,1578.27964015696
1308,"27-Aug-2020",5,"Withdraw",-0.00243862997087213,-0.00243862997087213,"SGD",40,1578.27720152699
1309,"27-Aug-2020",5,"Withdraw",-0.308240131848324,-0.308240131848324,"SGD",40,1577.96896139514
1310,"27-Aug-2020",5,"Withdraw",-0.121650968796539,-0.121650968796539,"SGD",40,1577.84731042635
1311,"27-Aug-2020",5,"Withdraw",-1.40180043729738,-1.40180043729738,"SGD",40,1576.44550998905
1312,"27-Aug-2020",5,"Withdraw",-1.09026561769905,-1.09026561769905,"SGD",40,1575.35524437135
1313,"27-Aug-2020",5,"Withdraw",-0.183713953763212,-0.183713953763212,"SGD",40,1575.17153041759
1314,"27-Aug-2020",5,"Withdraw",-68.0066764342652,-68.0066764342652,"SGD",40,1507.16485398332
1315,"27-Aug-2020",5,"Withdraw",-0.317931351004511,-0.317931351004511,"SGD",40,1506.84692263232
1316,"27-Aug-2020",5,"Withdraw",-0.342021795910975,-0.342021795910975,"SGD",40,1506.50490083641
1317,"27-Aug-2020",5,"Withdraw",-0.315316857072898,-0.315316857072898,"SGD",40,1506.18958397933
1318,"27-Aug-2020",5,"Withdraw",-0.546781522075746,-0.546781522075746,"SGD",40,1505.64280245726
1319,"27-Aug-2020",5,"Withdraw",-0.0087778171934243,-0.0087778171934243,"SGD",40,1505.63402464006
1320,"27-Aug-2020",5,"Withdraw",-17.5037264334295,-17.5037264334295,"SGD",40,1488.13029820663
1321,"27-Aug-2020",5,"Withdraw",-0.0444969148187908,-0.0444969148187908,"SGD",40,1488.08580129182
1322,"27-Aug-2020",5,"Withdraw",-16.8353022706596,-16.8353022706596,"SGD",40,1471.25049902116
4886,"27-Aug-2020",5,"Spend",-4.7,-4.7,"SGD",40,1691.46903550558
1323,"28-Aug-2020",5,"Withdraw",-6.30079283889613,-6.30079283889613,"SGD",41,1464.94970618226
1324,"28-Aug-2020",5,"Withdraw",-11.2070947337055,-11.2070947337055,"SGD",41,1453.74261144855
1325,"28-Aug-2020",5,"Withdraw",-131.350768681539,-131.350768681539,"SGD",41,1322.39184276701
1326,"28-Aug-2020",5,"Withdraw",-39.0809826944174,-39.0809826944174,"SGD",41,1283.3108600726
1327,"28-Aug-2020",5,"Withdraw",-0.0022606687922625,-0.0022606687922625,"SGD",41,1283.30859940381
1328,"28-Aug-2020",5,"Withdraw",-8.33617819540789,-8.33617819540789,"SGD",41,1274.9724212084
1329,"28-Aug-2020",5,"Withdraw",-10.9256920820969,-10.9256920820969,"SGD",41,1264.0467291263
1330,"28-Aug-2020",5,"Withdraw",-0.170810638073675,-0.170810638073675,"SGD",41,1263.87591848823
1331,"28-Aug-2020",5,"Withdraw",-47.2298259888343,-47.2298259888343,"SGD",41,1216.64609249939
1332,"28-Aug-2020",5,"Withdraw",-2.92554992137163,-2.92554992137163,"SGD",41,1213.72054257802
1333,"28-Aug-2020",5,"Withdraw",-2.73275924430584,-2.73275924430584,"SGD",41,1210.98778333372
1334,"28-Aug-2020",5,"Withdraw",-0.0333201239766865,-0.0333201239766865,"SGD",41,1210.95446320974
1335,"28-Aug-2020",5,"Withdraw",-10.3497650567593,-10.3497650567593,"SGD",41,1200.60469815298
1336,"28-Aug-2020",5,"Withdraw",-0.147091296596823,-0.147091296596823,"SGD",41,1200.45760685638
1337,"28-Aug-2020",5,"Withdraw",-0.00233930421797813,-0.00233930421797813,"SGD",41,1200.45526755216
